@relation clean_data_v2

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric
@attribute MONTH numeric

@data
12.21,0,0.4,0,11.5,0,4.5,2,3
15.92,0,3,0,13,0,8,7,3
14.83,0,1.4,0,11.1,0,3.8,1.5,3
10.92,0,0,0,8.6,0,3.4,1,3
5.79,0,0.1,0,10.6,0,1.3,-3,3
9.96,0,0.5,0,13,0,5.6,2.736547,3
3.21,0,0.4,0,10.8,0,7.5,6.9,3
2.04,0,0.4,0,9.6,0,7,4,3
3.42,0,0,0,10,0,6.3,4.5,3
9.29,0,0.4,0,10.3,0,6,3.6,4
14.79,0,0.7,0,8,0,6,4.5,4
12.96,0,0,0,8.6,0,4,2,4
8.25,0,0,0,8.2,0,3.9,0.6,4
1.46,0,3.6,0,8.6,0,5.7,5,4
1.42,4,0,0,10.5,0,3.4,-0.8,4
2.92,4,0,0,10.1,0,2.6,-2,4
6.63,0,0,0,10,0,1.6,-3,4
5.17,4,0,0,11,0,5.4,0.6,4
4.33,4,0,0,11,0,1.5,-3.5,4
1.42,0,0,0,14,0,4,-4.5,4
5.79,0,0,0,13.4,0,1.7,-2.4,4
5.63,0,0,0,12.8,0,7.2,3,4
2.13,0,0,0,12.7,0,7.3,-0.5,4
2.29,0,0.5,0,15.5,0,8.1,3.2,4
12,0,2.2,0,11,0,7,4.5,4
13.75,0,0,0,11.9,0,0.3,-5,4
15.83,0,0,0,15,0,6.7,7.5,4
6.38,0,0.4,0,15,0,9.4,7.6,4
3.88,0,0.8,0,11.7,0,7,3.2,4
7.5,0,13.3,0,16.2,0,8,2.5,4
1.5,0,7.3,0,12.4,0,9.2,8.4,4
11.25,1,14.7,0,7.4,0,6.2,6,4
12.62,1,4.8,0,8.8,0,5.6,4.6,4
8.46,0,0,0,10.1,0,0.9,-5.3,4
11.21,0,0,0,9.5,0,4.1,4.8,4
3.83,0,0,0,10.6,0,1.4,-5,4
2.37,0,0,0,12.4,1,-0.8,-7,4
2.75,4,0,0,10.3,0,7.2,4,4
2.83,4,0,0,10.6,0,6.2,3,4
1.42,0,0,0,13,0,0.1,-4.5,5
3.5,0,0,0,15.6,0,0.5,-4,5
4.33,0,0,0,15.7,0,3.6,-1.3,5
5.41,0,0,0,14.8,0,1.5,-3.5,5
7.21,0,0.6,0,16.5,0,2.3,-2,5
6.54,0,4.1,0,14.2,0,10.3,7.2,5
8.63,0,0.4,0,15.6,0,9.6,5.5,5
7.87,0,0,0,16.8,0,6.6,1,5
11.46,0,0.5,0,16.7,0,10.5,7.8,5
10.04,0,0,0,20.5,0,10.8,9.4,5
1.63,4,0,0,14.8,0,7.5,2.2,5
5.17,0,0,0,16.1,0,5.7,0.1,5
7.17,0,0,0,15.4,0,9.7,5,5
4.42,0,1.4,0,16.5,0,9,4,5
11.12,0,0,0,12.9,0,7.7,5.4,5
9.46,0,1.5,0,13,0,5,1.4,5
7.38,0,1.5,0,14.7,0,4.2,-1.8,5
4.25,4,0,0,16,0,5.4,1,5
1.54,0,0,0,14.8,0,4.5,-0.5,5
1.21,4,0,0,14.2,0,10.4,9.4,5
3.46,0,0,0,14.6,0,4.4,-0.2,5
3,0,11.2,0,12.5,0,6.6,1.8,5
4.67,0,2.6,0,11.7,0,8.8,8.2,5
2.54,0,0,0,16,0,8.4,2.736547,5
7.04,0,0,0,14.6,0,10.3,9.5,5
7.46,0,1,0,16.2,0,4.4,-1,5
10.63,0,0.2,0,14.3,0,4.5,1.4,5
8.5,0,0.4,0,13.5,0,5.3,2,5
6.17,0,4,0,13.5,0,4.4,-0.9,5
4.88,4,0,0,15.5,0,10.5,9,5
4.04,4,0,0,16.5,0,9.4,5.9,5
6.42,4,0,0,15.8,0,7.1,1.7,6
6.13,0,0,0,20.2,0,10,8,6
8.63,0,0.2,0,17,0,10.7,6,6
9.96,0,0,0,16,0,10.8,9,6
7.75,0,0,0,14.3,0,10.7,7.3,6
4.71,0,1.2,0,14.2,0,10.9,8.6,6
4,0,0.5,0,13.6,0,10.6,9.5,6
4.38,0,4.2,0,13.8,0,10.1,7.6,6
10.13,0,0.8,0,13.2,0,9,7.8,6
8.29,4,0,0,14.8,0,9,8,6
9.54,0,23.3,0,14,0,9.2,5.5,6
4.5,0,0.2,0,13.8,0,9.2,9,6
3.88,0,0.1,0,15,0,6.2,1.5,6
9.67,4,0,0,14,0,7.6,1.6,6
8.04,0,0.7,0,14.4,0,4,0.1,6
9.75,0,0.3,0,16,0,4.5,4.5,6
6.21,0,9.8,0,16.2,0,5.2,1,6
7.96,1,11.8,0,15.5,0,9.2,6.3,6
7.41,1,6.3,0,14.5,0,11,11.2,6
11.25,0,1.2,0,17.5,0,10.5,9,6
9.83,0,2.2,0,17.2,0,10.5,9,6
6.04,0,0,0,18.3,0,8.5,4.7,6
3.83,0,0,0,17.4,0,12,10.5,6
5.79,0,0.5,0,19.5,0,9.3,6.2,6
6.71,0,2.4,0,20.7,0,13.6,13,6
12.92,0,2.2,0,17.1,0,12.2,10,6
10.21,0,3,0,16.5,0,8.2,6.1,6
6.75,4,0,0,18.3,0,7.9,6,6
3.79,0,0,0,19.4,0,10,6.2,6
3.71,0,0.5,0,20.4,0,13.5,12.2,6
7.29,4,0,0,20.4,0,13.5,2.736547,7
3.37,4,0,0,22.4,0,15,12.8,7
5.17,0,6.1,0,23.8,0,14.1,12.2,7
2.37,0,3,0,20.4,0,15,14.2,7
3.88,0,0,0,19.2,0,10,7,7
3.63,0,0,0,21,0,11,8.2,7
5.09,0,0,0,23.6,0,9.6,6.9,7
6.54,0,0.1,0,24.7,0,14.4,10.5,7
6.21,0,0,0,20,0,11.8,11.2,7
3.83,0,0,0,21.2,0,7.5,8.5,7
8.29,0,0,0,24.6,0,13.2,9,7
9.46,0,0,0,18.7,0,11.5,10.6,7
4.83,0,0,0,18.9,0,7,3,7
8.04,0,0,0,18.7,0,11.8,11,7
12.67,0,0,0,22.5,0,12.7,12.9,7
8.5,0,0,0,17.1,0,11.1,10.3,7
6.5,0,0,0,17.9,0,5.6,1.5,7
4.79,0,0,0,18.4,0,9.5,5,7
7.38,0,0,0,19,0,9.5,9.1,7
4.58,0,0,0,20,0,9.1,5.9,7
4.5,0,0,0,21,0,13.4,11.5,7
7.25,0,0.5,0,18.2,0,13.5,10,7
7.17,0,18.2,0,18.2,0,14.2,13,7
7.5,0,12.2,0,19,0,14,14,7
8.71,0,7.8,0,21.4,0,14.2,13,7
3,0,8.4,0,20,0,14.8,13.2,7
2.92,0,0.8,0,18.5,0,13.9,11.1,7
4.67,0,0,0,20,0,11,7.2,7
3.63,0,0,0,22.5,0,12.6,9,7
5.58,0,13.5,0,22,0,11.5,6.8,7
7.96,0,3.7,0,19,0,13.9,11.1,7
6.25,0,2.9,0,17.1,0,12,7,8
7.67,0,0.3,0,21.7,0,10.2,5.5,8
9.59,0,1.7,0,18,0,14.7,13.4,8
6.92,0,2.7,0,21.3,0,14.6,13.6,8
5.37,0,5.1,0,20.6,0,13,11.5,8
7.67,0,0.7,0,16.5,0,12.5,11.9,8
7.67,0,0,0,17.4,0,8.5,6,8
12.25,0,0,0,20.9,0,13.8,13,8
8.17,0,2.8,0,19.5,0,14.5,14,8
7.58,4,0,0,17.6,0,12.5,12.1,8
6.17,0,5.9,0,18.6,0,12.1,11.2,8
6.29,0,3.8,0,17.4,0,13.4,12.5,8
5.79,0,8,0,18.1,0,13.5,13.2,8
13.08,0,9.3,0,14.2,0,11.6,11.6,8
5.63,0,0,0,17.4,0,8,5.1,8
4.5,0,0,0,17.6,0,6.7,2.5,8
4.21,0,0,0,17.5,0,6.5,2.1,8
9.42,0,0,0,17.5,0,8.5,4.1,8
5.96,0,0,0,18,0,12.7,8,8
7.08,0,0,0,22,0,10.8,7,8
4.71,0,0,0,21.5,0,10.7,5.6,8
5.41,0,0,0,17.2,0,11.4,7.5,8
3.5,0,0.2,0,16,0,14.3,14.6,8
1.46,0,0,0,18.4,0,13.9,13.4,8
2.79,0,0,0,18.4,0,12.5,12.9,8
6.46,0,0.5,0,19.2,0,10.2,5,8
11.29,4,0,0,19,0,8.7,6.4,8
10.79,0,8.8,0,19.1,0,14,14,8
11.04,0,0.2,0,18.9,0,14.6,14,8
11.58,0,4.4,0,17.8,0,11.2,9.4,8
14.67,4,0,0,20.4,0,13,11.2,8
13.25,4,0,0,18.8,0,13.4,11.2,9
12.04,0,2.8,0,20,0,9.1,2.736547,9
2.83,0,3.9,0,15.2,0,12.7,11.8,9
4.63,4,0,0,19,0,11.4,9.5,9
5.04,0,0,0,18.4,0,4.2,3,9
6.83,0,0,0,22.4,0,6.4,6.5,9
6.71,0,0,0,20.5,0,10.6,5.6,9
5.46,0,0,0,20.7,0,11.5,6.6,9
6.08,0,0,0,20.6,0,9.5,4.1,9
8.96,0,0,0,17.8,0,14,11.5,9
8.21,0,0,0,17,0,14.3,12.5,9
1.67,0,0,0,18.5,0,7,4,9
2.54,0,0,0,21.5,0,10.4,6.8,9
4.25,0,0,0,20.9,0,10.4,8,9
3.92,0,0,0,21.4,0,14.3,12,9
3.67,0,0,0,20,0,9.6,5.5,9
7.33,0,0,0,19.3,0,15,12.3,9
1.58,0,0,0,19,0,8.6,4.6,9
6.96,0,0,0,18.7,0,8,2.7,9
5.13,0,0,0,19.8,0,11.8,8.4,9
2.83,0,0,0,20.4,0,14.5,13.8,9
2,4,0,0,19.4,0,10,5.2,9
6,4,0,0,17.3,0,12.4,11,9
6.17,0,0.1,0,14.6,0,10.9,9,9
6.54,0,3.1,0,15.7,0,5.6,1,9
8.71,0,9.7,0,17.8,0,10,8.6,9
8.38,0,0,0,16.6,0,7,4.5,9
4.17,0,5.7,0,16.7,0,5,2.5,9
10.79,0,0.2,0,19.4,0,7.5,2.736547,9
7.41,0,0,0,22.7,0,15.2,13.9,9
5.71,0,0,0,22,0,12.9,9,10
4.79,0,0.9,0,19,0,13.6,9.5,10
2.92,0,0,0,19,0,12,8,10
5.17,0,0,0,17.1,0,12.4,9.5,10
7.04,0,0,0,18.3,0,14.4,11.4,10
10.79,0,0.1,0,20.4,0,11.9,8.4,10
8.67,0,2,0,20.1,0,16,14.5,10
9.75,0,0.5,0,16.4,0,13,11,10
9.92,0,0,0,17.1,0,12,10.6,10
16.92,0,5.3,0,19,0,12.5,10.5,10
8.33,4,0,0,18.6,0,13,12,10
7.33,0,2.1,0,11.3,0,8,5,10
12.46,0,2.2,0,9.8,0,7.8,5.5,10
6.38,0,0.1,0,13.4,0,2.3,-2.5,10
11.92,0,0.1,0,14.7,0,3.7,2.736547,10
6.42,0,2.1,0,16.8,0,10.5,7.2,10
17,0,5.3,0,14.2,0,10.3,5.1,10
16.62,0,12.4,0,14.7,0,9.6,7.1,10
17.08,0,0.1,0,13.7,0,9.6,7.9,10
14.21,0,0.1,0,14.9,0,7.8,4.8,10
16.79,0,0,0,17.2,0,7,2.5,10
14.46,0,0,0,21.8,0,14.8,12.6,10
6.71,0,0.1,0,18,0,9.5,4,10
8.04,0,0,0,14.4,0,8,4,10
7.12,0,0,0,13.4,0,1.4,-2.8,10
10.46,0,0,0,13.5,0,4.5,2.736547,10
10.67,0,0,0,12.1,0,10.5,6.6,10
13.75,0,0.2,0,13.9,0,8.8,2.5,10
7.92,0,0,0,14.2,0,8.9,5,10
10.71,0,1.4,0,14.3,0,9,2.5,10
6.21,0,0,0,16.5,0,4.4,0.9,10
9.79,4,0,0,16.6,0,11.1,9.3,11
14.96,0,1.3,0,17,0,13.6,10.6,11
9,4,0,0,16.3,0,9.6,8.8,11
15.12,0,8.1,0,16.4,0,11.2,8.5,11
11.96,0,0,0,11.2,0,8.5,7.8,11
9.54,4,0,0,10.3,0,3.6,0.8,11
13.92,0,2.5,0,13.2,0,2.5,-2,11
15.12,0,0.5,0,8.5,0,2.9,0.1,11
10.21,0,0,0,6.4,0,1,-2,11
6.21,0,0.3,0,7.8,0,1,-3,11
2.88,0,0.2,0,10.2,0,4.4,4,11
9.08,0,0.6,0,10.8,0,7,5.6,11
10,0,0.4,0,9.5,0,4.9,2,11
7.58,0,0,0,10,0,3.4,-0.6,11
14.37,0,0.2,0,11.9,0,5.1,6.1,11
14.37,0,1,0,11.8,0,9.1,8.2,11
12.17,0,11.9,0,13,0,4,0.5,11
11.63,0,1.3,0,3.4,0,0.9,-0.5,11
11.34,0,0,0,4.1,1,-0.7,-4,11
13.13,0,9.3,0,12.7,1,-3.3,-8.8,11
20.33,4,0,0,7,0,3.4,1.2,11
12.38,0,0.6,0,8.4,0,0.6,-2.3,11
12.5,0,0.4,0,9.6,0,3.3,2.736547,11
7.08,0,0,0,8.6,0,0.7,-4.8,11
12.42,0,0.2,0,11.8,0,1.1,-1.7,11
9.21,0,0.1,0,11.2,0,8.5,2.8,11
9.62,0,0.7,0,8.4,0,8.2,5.6,11
9.04,0,0.1,0,4.4,1,-1.5,-7.8,11
7.83,0,0.9,0,9,1,-2.5,-8.5,11
9.08,0,0,0,7.7,0,0.8,-3,11
8.54,0,4.8,0,7,0,2,0.5,12
5.13,0,0,0,8.4,0,3,2.5,12
7.41,0,0,0,10,1,-1.1,-4,12
9.67,0,0.2,0,11.5,0,0.5,1.2,12
4.96,0,0,0,9.8,0,9,7,12
5.96,0,0,0,9.4,0,2.1,-2,12
8.33,0,0,0,5.5,1,-0.9,-3.5,12
8.42,0,0,0,8,1,-0.5,-5.2,12
11.12,0,0,0,10,0,3.4,2.736547,12
11.58,0,0,0,10.4,0,8,6.8,12
12.29,0,0,0,9.6,0,8.4,6.6,12
10.88,0,0.6,0,11,0,8.2,6.3,12
12.08,4,0,0,12.4,0,8.6,5.5,12
17.04,4,0,0,12.8,0,9,5.5,12
15.37,4,0,0,10.8,0,9,5.4,12
12.29,0,0,0,14,0,9.4,7.6,12
9.17,0,0,0,12.2,0,7.8,4,12
14.62,0,1.8,0,12.8,0,10,8,12
19.33,0,2.5,0,13.2,0,9,6.1,12
21.92,0,0.2,0,15,0,6.1,4,12
15.41,0,0,0,12.6,0,9.8,7.7,12
3.96,0,5.1,0,9,0,6,3.6,12
13.13,4,0,0,11.3,0,0.5,-4.5,12
16.42,4,0,0,12,0,0.6,2.736547,12
11.79,0,1.4,0,10.8,0,10.4,8.8,12
11.04,0,10.2,0,10.5,0,6.5,0.5,12
13.13,0,10.8,0,8.6,0,7.7,6.4,12
13.25,0,0.7,0,6.8,0,5.5,2,12
14.58,0,0.4,0,6.5,0,4,1.1,12
16.21,0,0.5,0,6.6,0,5.1,2.4,12
21.04,0,0,0,7.7,0,4.5,2.1,12
13,0,0,0,6.8,0,6,5,1
6.04,0,3.6,0,6.8,0,3.3,2.9,1
3.88,0,1.2,0,5,0,2.7,1.6,1
2.62,0,0,0,3.2,1,-1.4,-7,1
2.75,0,0.2,0,5,1,-1.7,-6.9,1
7.62,0,0.3,0,7.1,1,-1.8,2.736547,1
16.46,0,2.2,0,8.6,0,4.9,2,1
17,0,7.5,0,9.4,0,5.4,4,1
5.25,0,0.8,0,9.8,0,1.1,-3.4,1
14.04,0,6,0,10,0,1.7,-0.7,1
11.34,0,7.8,0,8.5,0,6,2.4,1
11.87,0,0.3,0,9.9,0,3.5,2,1
4.12,0,13.8,0,8,0,1,-4.1,1
16.08,0,1.9,0,9,0,2.2,-3,1
15.34,0,13.7,0,7.5,0,3.9,4.4,1
16.58,0,3.5,0,8.6,0,2.5,2,1
12.38,0,2.4,0,8.5,0,5.5,3.6,1
12.33,0,10.5,0,11.9,0,3.2,-0.8,1
11.25,0,0,0,5.7,0,1.6,-1.4,1
10.41,0,0,0,5.2,1,-1.9,-7.6,1
10.41,0,0.2,0,8.3,0,0.2,-2.5,1
13.7,0,0,0,11.7,0,2,2.736547,1
13,0,3.9,0,12.3,0,8.1,6.5,1
14,0,0.3,0,5,0,0.6,-1.8,1
9.13,0,1,0,10.1,0,0.6,-2.8,1
12.87,0,3.3,0,10.8,0,5,4,1
18.05,0,0.1,0,7.2,0,3.1,-0.1,1
14.04,0,0.8,0,6.2,0,5.1,1.2,1
14.92,0,0,0,3.7,0,3.3,-2.5,1
6.92,0,3.6,0,2.5,1,-1.6,-2.9,1
12.5,0,5.8,0,5.7,1,-11.5,-11.1,1
17.29,0,6.2,0,8,0,1,1.4,2
9.08,0,0,0,8.5,0,4,1.4,2
6.04,0,3.2,0,9.5,1,-2,-8.2,2
10.46,0,1.5,0,6.5,1,-0.1,2.736547,2
1.92,0,0,0,7.8,0,0.5,-5,2
3.33,0,1.6,0,8,1,-1.5,-7.6,2
8.38,0,0.2,0,9.9,1,-0.9,-6.9,2
7.83,0,0.2,0,8.5,1,-1,-8.1,2
10.21,0,7,0,9.1,0,3.4,0.5,2
11.46,0,1.4,0,7.6,0,3.1,-4.1,2
13.67,0,2.3,0,8.8,0,1.4,-4.2,2
12.58,4,0,0,7.9,0,1.5,-4.7,2
9.21,0,7.9,0,8.8,0,1,-5.2,2
13.96,0,2,0,10.2,0,3.8,0.9,2
17.12,0,3.1,0,6.8,0,4.8,1.5,2
14.17,4,0,0,8,0,5,3.8,2
12.96,4,0,0,6.2,0,5.4,0.1,2
4.33,0,0,0,5.8,0,4.4,3.2,2
4.12,0,0,0,5,0,4.5,4,2
4.58,0,0,0,6.6,0,3.5,2.4,2
7.5,0,0.1,0,6.6,0,4,2.6,2
14.12,0,0,0,8.6,0,4.5,3.2,2
14.42,0,0.2,0,6.7,0,5.3,2.5,2
7.5,0,0.1,0,7.8,0,5.2,4,2
8.29,0,0,0,10.6,0,4,-1.2,2
11.83,0,0.1,0,10.2,0,1.5,-5,2
8.04,0,1,0,11.2,0,7.2,6.7,2
8.58,0,0.8,0,9.4,0,5.2,-2,2
7.38,0,0,0,10.1,0,1,-5.5,3
10.88,0,1,0,8.2,1,-1.8,-8.5,3
18.12,0,10.6,0,8,0,3.5,-0.6,3
11.42,0,0.2,0,7,0,0.4,-2,3
8.87,0,5.5,0,9.3,0,1,-3.7,3
18.41,0,0.5,0,9.5,0,1,-2,3
15.83,4,0,0,7.7,0,5.6,2.8,3
7.87,4,0,0,7.4,0,4.8,3,3
4.83,0,0,0,8.6,1,-0.8,-6.8,3
11.17,0,0.2,0,7.2,0,3,0,3
18.96,4,0,0,6.4,0,4.5,3.4,3
16.5,0,0,0,7.1,0,3.5,0.6,3
11.46,0,0,0,7.5,0,2.3,-1.1,3
7.75,0,0,0,10,0,2,2,3
3.29,0,0,0,11.2,0,0.4,-5.5,3
2.29,0,0,0,10.8,0,4.9,2.5,3
6.5,0,0,0,11.6,0,4.6,4.8,3
6.79,0,1.8,0,12.8,0,5.5,3.6,3
3.71,0,1.4,0,9,0,5.5,6,3
4.12,0,0,0,12.5,0,5.1,0.3,3
3.63,0,0,0,13,1,-1.5,-8.3,3
6.87,0,0,0,10,0,0.1,-6.9,3
3.88,0,0,0,13.2,0,6,1.2,3
6.04,0,0,0,15.4,0,6.4,1.5,3
9.46,0,1.7,0,12.1,0,4,-2.5,3
15.63,0,4.1,0,10,0,1.7,-1.8,3
22.92,0,7.8,0,8.4,0,3.4,1.1,3
16.08,0,0.3,0,10,0,2.1,-0.7,3
9.54,0,3.8,0,11,0,1.8,-1.8,3
9.33,0,4.9,0,13.1,0,6,4.5,3
8.54,0,10.3,0,12.9,0,5.4,1.2,3
17.04,0,0.1,0,18.1,0,7.6,2.736547,4
17.33,0,0.3,0,15,0,12.6,11.5,4
14.42,0,0.4,0,10.5,0,5.9,2.9,4
14.21,0,4.8,0,11.3,0,7.9,6.1,4
19.29,0,3.1,0,11,0,5.4,5,4
12.62,0,3.7,0,12.4,0,4.1,0.7,4
11.67,0,2.8,0,12.2,0,5.6,2.6,4
14.88,0,0.1,0,12.1,0,5.5,4.8,4
11.54,0,1.2,0,12.4,0,3,0.4,4
18.16,0,3.4,0,10.1,0,4.5,2.2,4
18.12,0,0,0,12,0,4.8,2.1,4
9.17,4,0,0,12.3,0,4.9,0.3,4
5.46,0,0,0,10,0,6,3.9,4
13.92,0,0.5,0,13.3,0,3.1,-0.6,4
9.5,0,0,0,11.5,0,3.5,0.3,4
6.25,4,0,0,12.8,0,3,2.736547,4
5.46,4,0,0,14.5,0,8.9,8,4
7.75,0,0,0,13.8,0,8.2,6.4,4
6.34,0,0,0,11.4,0,2,-3.8,4
6.29,0,0,0,10.8,0,1.4,-3.1,4
6.71,0,0.1,0,14.8,0,0.1,-3.8,4
12.42,0,0,0,10.8,0,7.3,2.736547,4
8.71,0,0,0,10.2,0,5.2,1.4,4
11.34,0,0,0,10.6,0,6,1,4
5.21,0,0,0,11.2,0,5.8,3.9,4
8,0,0,0,10.8,0,4.2,0.2,4
9.17,0,0,0,13,0,6,3,4
13,0,3.5,0,11.5,0,5.6,1.5,4
15.04,0,1,0,11,0,6.5,6,4
11.5,0,3.4,0,12.9,0,6.3,4.6,4
6.67,0,1.2,0,14.4,0,6.2,1.3,5
4.5,0,0,0,13.1,0,4.3,-1.4,5
9.62,0,0.2,0,14.5,0,6.5,4,5
9.83,0,0,0,14.6,0,6.3,2.9,5
9.71,0,1,0,11.9,0,7.8,2.7,5
3.17,0,3.1,0,11.5,0,8.9,8.5,5
8.17,0,0.6,0,11.8,0,7,5.5,5
15.09,0,5.6,0,13.2,0,7.6,5.5,5
10,0,4,0,14.5,0,7.6,3,5
8.67,0,0.2,0,15.6,0,4.2,2.736547,5
7.67,0,17.2,0,11,0,6.9,1.9,5
8.87,0,1.7,0,10.8,0,4.5,2.2,5
10.88,4,0,0,12.5,0,5.6,3.1,5
10.41,0,0,0,11.9,0,8.1,6.4,5
11.67,0,0,0,13.3,0,7,4.8,5
4.21,0,0,0,13.6,0,3.5,0,5
4.71,0,0,0,13.5,0,5.5,2.2,5
3.21,0,3.4,0,14,0,7.5,4.4,5
8.87,0,0.8,0,13.5,0,9,6.3,5
10.04,0,2.5,0,13.3,0,9.5,7.1,5
9.5,0,2,0,12.5,0,8.5,5.6,5
8.08,0,0,0,15.5,0,8.2,5.5,5
12.25,0,1,0,13.5,0,9.5,7,5
13.33,0,0.8,0,16,0,9.5,8,5
19.75,0,1.5,0,16.1,0,7,3.5,5
18,0,0,0,15.6,0,9.1,7.5,5
15,0,0.3,0,16.3,0,9.5,6,5
20.08,0,2.4,0,13.7,0,8.6,6.2,5
19.55,0,3.9,0,14.5,0,8.6,7.3,5
7.96,0,2.1,0,15,0,8.1,5.8,5
3.25,0,1.2,0,15.4,0,7.6,3.8,6
10.63,0,2,0,12.3,0,9.6,7.4,6
11.38,0,6.1,0,15,0,6.1,2.1,6
4.58,0,0.2,0,12.8,0,5.8,4,6
5.96,0,5.4,0,13.9,0,7.2,3.2,6
6.92,0,1.8,0,14,0,8.9,4,6
9.04,0,0.3,0,15.5,0,5.8,2.6,6
9.04,0,2,0,13.5,0,8,3.5,6
7.5,0,4,0,13.6,0,8,7,6
9,0,1.9,0,14,0,8,6,6
6,4,0,0,13.5,0,5.6,3,6
4.71,0,0.2,0,14.4,0,7.8,5.4,6
9.08,4,0,0,16.9,0,5.7,4.8,6
3.08,0,0.5,0,18,0,6.4,2.9,6
6.92,0,0,0,17.6,0,10.5,10,6
3.54,0,0.6,0,18.1,0,9.2,6.3,6
15.04,0,1.6,0,16.5,0,12.7,10.3,6
13,0,1.3,0,16.1,0,11.3,10.5,6
11.63,0,0.1,0,16.5,0,7.5,5.3,6
10.83,0,1.7,0,16.4,0,9.2,5.6,6
18.38,4,0,0,17,0,9.8,5.5,6
15.29,0,0.8,0,16.2,0,9.6,7.2,6
12.58,0,0.4,0,13.6,0,9.3,7.1,6
11.17,0,1.3,0,18.7,0,11.6,11.2,6
8.21,0,0,0,17.4,0,11,10.8,6
5.91,0,17.2,0,17.8,0,8.2,2.1,6
8.71,0,0.5,0,15.5,0,8.5,8.2,6
7.87,0,2.6,0,15.9,0,7,4,6
5.09,0,4.6,0,13.8,0,9.6,5.5,6
9.79,0,0,0,15,0,9.4,5.5,6
12.71,0,0,0,16.3,0,8.7,5.2,7
9.04,0,0.6,0,19.1,0,11,10,7
8.75,0,12.1,0,15,0,9,5,7
7.62,0,3.7,0,15,0,9,2.736547,7
8.42,0,0.5,0,17,0,9,6.5,7
5,0,2.6,0,16.7,0,10.6,8.2,7
10.92,0,0,0,17,0,11.3,11.1,7
4.17,0,0,0,16.5,0,7.5,1.6,7
9.92,0,0.9,0,16,0,7.9,2.5,7
15.25,0,2.4,0,17.4,0,7.9,6.7,7
8.04,0,0.1,0,16.7,0,9.5,7.3,7
7.29,0,0.3,0,18.2,0,12,9.6,7
3.79,4,0,0,19.5,0,13.4,14.4,7
2.5,4,0,0,21,0,15,14.6,7
3.54,0,0,0,22.3,0,10.4,7,7
4.33,0,0,0,21,0,11.6,9.1,7
6.58,0,0,0,22.7,0,11.1,7,7
9.96,0,0,0,22.5,0,13.5,8,7
4.08,0,0,0,23.4,0,13,9.6,7
3.67,0,0,0,24,0,12.5,10.2,7
3.08,0,1,0,18,0,11.7,8.7,7
3.21,0,0.1,0,20,0,14,14.5,7
4.29,0,0,0,21.2,0,12,8.8,7
5.46,0,3.9,0,21.9,0,12.1,8.5,7
4.21,0,0,0,19.8,0,13,11.7,7
4.04,0,0,0,20.4,0,13.6,9.7,7
2.33,0,0,0,21.7,0,9.5,5,7
3.75,0,1,0,19.8,0,12.9,8.5,7
6.17,0,0.2,0,17.7,0,12.9,12,7
5.09,0,2.2,0,17.5,0,12.5,8.3,7
8.33,0,11.6,0,17.7,0,12.4,11,7
12.42,0,0.3,0,15.2,0,11.4,10.5,8
11.5,4,0,0,17.6,0,12,10,8
8.63,0,0.7,0,17.9,0,9.6,6.1,8
17.54,4,0,0,19.4,0,11.6,10.8,8
11.21,0,2,0,20,0,11.9,11,8
9.83,0,0.2,0,20.4,0,13.1,9.3,8
12.62,0,11.8,0,19.7,0,11.9,7.5,8
14.12,1,4,0,16.7,0,14,10.9,8
9.87,0,0.1,0,16.6,0,11,8.3,8
7.17,0,2.9,0,15.2,0,6.1,-0.5,8
6.92,0,1.2,0,16,0,5.6,-0.6,8
9.92,0,0.9,0,17.5,0,12.4,10.1,8
3.92,0,0,0,18,0,10,4.9,8
7.04,0,0.2,0,20,0,13.5,11,8
6.67,0,0,0,17,0,9,5,8
11.54,0,0.7,0,18.7,0,11.1,10.2,8
15.12,0,0,0,18.6,0,14,14,8
8.87,0,0,0,17,0,9.9,7.2,8
8.58,0,0.1,0,20.9,0,7.7,4.1,8
8.25,0,0.4,0,19.3,0,14.4,14.5,8
4.29,0,0,0,20.3,0,7,4.1,8
2.62,4,0,0,20,0,11.9,6.6,8
7.92,0,0,0,21.6,0,11.7,7.6,8
5,0,0,0,18.7,0,12.1,10.6,8
5.88,0,0,0,16,0,9.5,3.7,8
6.71,0,0,0,17.2,0,8.4,5.1,8
6.13,0,0,0,16.2,0,9,3.6,8
6.83,0,0,0,17.5,0,14,12.6,8
6.92,0,0,0,17.6,0,10.7,6.2,8
4.88,0,0,0,18.5,0,8.4,4,8
5.33,0,0,0,17.5,0,6.9,3,8
3.67,0,0,0,22,0,7.5,3,9
4.75,0,0,0,23.2,0,8,4,9
6.38,0,0,0,21.2,0,8.9,6,9
5.91,0,0,0,15.2,0,11.5,11.3,9
3.96,0,0,0,17.1,0,11.1,8,9
5.96,0,1.8,0,17.5,0,7.1,3.4,9
10,0,0,0,17,0,10.4,9.9,9
6.17,0,2.9,0,14,0,2.4,-1.6,9
10.67,0,0.2,0,14,0,4.4,2,9
11.58,0,0.1,0,14.8,0,3,0,9
12.38,4,0,0,15.7,0,6,2.4,9
10.67,0,0.5,0,15.1,0,9.6,8.2,9
10.13,4,0,0,16.3,0,9.5,8,9
