@relation windata-weka.filters.unsupervised.attribute.Remove-R1

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric

@data
20.75,0,0,0,16,0,10.4,9.7
10.41,4,0,0,17.5,0,8.1,4.5
1.21,4,0,0,14.8,0,9.2,5.2
5.88,0,0,0,17.6,0,9.8,3.8
13.5,0,1,0,18,0,11.5,8
10.88,0,6.2,0,17.2,0,11.6,10.6
6.34,4,0,0,17.6,0,13.4,12
1.42,0,0,0,17,0,10,5.2
1.75,0,0,0,20.2,0,9.8,3.9
1.21,0,0,0,19.5,0,10.1,9
0.37,0,0,0,15.8,0,9.6,10.6
1.25,0,0,0,18.3,0,8.5,9.2
1,0,0,0,18.9,0,9.6,7
4.67,0,0,0,23.8,0,11.3,5.2
9.42,0,0.7,0,20.2,0,12.9,7.6
14.04,0,1.3,0,17.5,0,10.1,?
11.38,0,4,0,18.3,0,10.2,7
11.29,0,1,0,20.4,0,13,11
7.17,0,0,0,15.6,0,11.2,7.5
12.92,0,0,0,19.1,0,12.6,10.2
10.34,0,0.1,0,19.7,0,12.3,8
5.17,0,0,0,21.2,0,12.3,8
5.71,0,6.8,0,19.5,0,10.8,3
11.63,0,1.4,0,16.6,0,13.2,11.4
22.37,0,0.8,0,16.8,0,12.5,9.5
15.71,0,1.3,0,14.8,0,10.6,9
8.54,0,0.2,0,15.4,0,10.4,?
5.54,0,0.9,0,15,0,6.8,3.4
5.58,0,2.2,0,15.4,0,5.2,1.2
5.04,4,0,0,16.6,0,6,2.8
5.96,0,6.1,0,15.1,0,7.2,4.3
9.75,0,0.9,0,17.5,0,4.8,0.3
19.08,0,5.6,0,19.2,0,10,11
0.54,0,2.8,0,14.8,0,12.6,11
4,0,0.2,0,18.4,0,7.8,4.8
4.08,0,0,0,21.8,0,12.5,12.3
3.17,0,0,0,17,0,10.8,5.6
6.54,0,0.6,0,19.6,0,13.2,10.2
4.54,0,0,0,19.4,0,13.7,9.5
1.17,0,0,0,19.8,0,10,9.8
4.5,0,10.5,0,18,0,10,5.3
10.75,0,0.3,0,17.1,0,14.9,13
3.13,0,1.1,0,17.6,0,9.6,4.1
4.67,0,0.2,0,19,0,12,7.5
13.17,0,2.3,0,17.4,0,9.8,7.3
12.08,0,0.5,0,14.5,0,11.2,9
17.29,4,0,0,16.6,0,11,9
20.62,4,0,0,12.2,0,10.4,7.5
11.75,0,0.6,0,15.1,0,8,4.8
18.75,0,6.4,0,16.4,0,11.2,10.6
14.88,0,0.5,0,13.8,0,9.4,7.3
11.63,0,0,0,13,0,6.7,4
8.25,0,0.4,0,13.4,0,5.4,2.5
4.42,0,0.7,0,12.5,0,3,-1
4.17,0,0,0,14.5,0,1.5,-3.2
3.25,0,0,0,15.4,0,5.9,1.6
3.04,0,3.3,0,15.2,0,8,0.4
6.13,0,0,0,16.5,0,11.3,5.6
8.12,0,0,0,18.6,0,12.5,8.1
6.08,0,0,0,17.6,0,12.1,8.2
6.13,0,0,0,15.2,0,8.1,3.9
4.12,0,0,0,14.5,0,12.6,10
5.88,0,0,0,15.6,0,8,2.5
19.62,0,1,0,14.7,0,9.1,5.4
18.58,0,0.7,0,11.5,0,7.9,4.7
16.33,4,0,0,8.5,0,4.2,1
10.96,4,0,0,9.1,0,4,-0.1
6.87,0,0,0,11.2,0,6,2
12.25,0,0,0,14,0,8,6.6
15.87,0,0.9,0,15.4,0,10.2,11
12.21,0,6.1,0,12.8,0,11.2,10.2
8.54,0,6.2,0,12,0,6.4,2.5
10.17,0,5.9,0,13.5,0,4.6,-2
9.33,0,1,0,15.8,0,8.8,8
13.17,0,0.6,0,16.5,0,9.2,8.8
12.46,0,15.3,0,16.5,0,11.4,8
16.25,0,0.4,0,18.9,0,10,9.2
11.46,0,12,0,15.5,0,8.5,5.5
13.33,0,0.5,0,14.5,0,8.5,8.1
23.75,0,0.6,0,11.8,0,9.2,6.6
12.92,0,0.2,0,12.5,0,7.4,4.7
13.5,0,0.7,0,12,0,7.1,3.7
7.33,0,28.3,0,9.5,0,5.4,1.9
9.71,0,0,0,9.9,0,6.5,6.5
14.42,0,2.5,0,11.7,0,1.8,-4.1
15.75,0,2.3,0,11.4,0,8,5
10.96,0,4.4,0,14,0,7.6,6.3
11.92,0,0.7,0,9.6,0,8.5,6.8
15.09,0,0.1,0,7.4,0,3,0
8.75,0,0,0,6.6,0,2,-1
8.25,0,0,0,6.5,1,-0.1,-6
6.04,0,4.4,0,8,1,-1.1,-8.5
10.75,0,0,0,8.8,1,-0.4,-2.1
4.92,0,9.9,0,8.8,0,6,3
8.96,0,9.8,0,8.2,1,-0.9,-6.5
9.5,0,4,0,8.5,1,-0.9,0
7.92,0,9.8,0,7.6,1,-1.5,-9
10.21,4,0,0,6.6,0,2.5,-0.6
5.79,0,13.6,0,9.5,0,1.6,-5
12,0,6.8,0,14.6,0,5.5,0.3
6.79,0,0.5,0,14.5,0,9.3,?
11.21,0,0.7,0,14.8,0,9.2,7.9
7.21,0,4.1,0,11.4,0,10,4.5
9.54,0,4.3,0,13.4,0,9.1,2.5
9.96,0,0.1,0,12.9,0,10.9,8.5
2.21,0,3.4,0,9.1,0,6.6,1.5
7.83,4,0,0,8.4,0,5.5,2.4
9.33,0,0,0,9.2,0,4.4,-0.8
14.75,0,0.5,0,11.8,0,5,4
6.96,0,5,0,12.2,0,8.2,6.4
12.5,0,0.2,0,9.4,0,5.6,0
13.75,0,3.5,0,9.4,0,5.8,2
17.33,0,2.1,0,8.5,0,5.6,1.2
7.54,0,0,0,8,0,5.1,0
3.46,0,0,0,7,1,-1,-7.8
1.79,0,0.1,0,7.5,1,-3.2,-10
6.58,0,0,0,7.6,1,-3,?
9.21,0,0.4,0,10.4,0,6,4.5
8.17,0,1.9,0,10.5,0,6.6,5.5
6.79,0,0,0,7.8,0,3,-0.4
2.42,0,0.7,0,9.6,1,-2.8,-10
5.04,0,0,0,11.4,1,-2.6,-4.5
10.96,0,0.2,0,12.2,1,-0.9,-7.1
7.62,0,0.5,0,12.5,0,5.1,5
9.83,0,0,0,13.1,0,7.5,5
12.75,0,0.9,0,13.5,0,11.6,8.9
6.13,4,0,0,7.5,0,0.1,-6.8
5.83,0,0,0,5.5,0,1.2,-4.5
5.96,4,0,0,6.4,0,0.1,-4.8
10.13,0,1.1,0,7.7,1,-1.2,-8
9.42,0,2.7,0,6.4,0,0.4,-0.5
8.42,0,4.5,0,4.8,0,3.2,-0.9
13.33,0,3.3,0,6.2,0,0.8,-7.2
11.58,0,13,0,3.8,0,1.6,-2
7.21,0,10.2,0,5.6,0,1.8,-0.5
17.88,0,1.1,0,5.6,0,2,-0.8
13.79,0,0,0,4.3,0,4,1.5
4.83,0,0.5,0,2,1,-1.9,-8.5
4.63,0,0,0,3,4,?,-9
5.83,0,0,0,4.5,4,?,-0.6
2.5,0,0,0,1.8,4,?,-4
7.12,0,0.5,0,5.8,4,?,-11
17.96,0,3.4,0,9.4,4,?,2.6
11.63,0,0.3,0,13.4,4,?,0.1
19.21,0,0,0,12.6,4,?,10.1
14.62,0,0.7,0,14.1,4,?,2
20.3,0,0.1,0,14,4,?,8.4
17.96,4,0,0,16.8,4,?,8.1
11.04,0,0,0,10.4,4,?,1.5
3.88,4,0,0,10.4,4,?,-3.5
6.87,0,0.2,0,9.4,4,?,6
4.17,0,0,0,9.8,4,?,4.8
2,0,1.1,0,8.4,4,?,1
4.33,0,0.3,0,10.5,4,?,-3
12.42,0,2.5,0,11.6,4,?,-2.2
14.46,0,0.4,0,11.8,4,?,0.6
15.96,0,1.1,0,8.5,4,?,3
12.62,0,18,0,8,4,?,-3.2
5.58,0,0.4,0,8.5,4,?,-1.6
10,0,0.3,0,10.5,4,?,-3.5
13,0,4.3,0,9,4,?,-0.5
21.17,0,0.4,0,10.2,4,?,0.3
11.71,0,0.5,0,10.2,4,?,4.1
6.13,0,0,0,8.3,4,?,-6
5.83,0,2.2,0,8.2,4,?,-7
8.38,0,0.1,0,4.7,4,?,-0.5
7.08,0,0,0,6.6,4,?,-0.3
7.04,0,0.1,0,3.2,4,?,-12.3
13.79,0,0,0,4.4,4,?,-5
8.21,0,0,0,4.8,1,-0.8,-5
11.67,0,0.3,0,8.8,1,-4,-11
10.92,4,0,0,9.6,1,-0.8,?
3.5,4,0,0,8.2,0,6.5,5.5
4.96,0,0,0,8.6,0,7,5.2
2.83,0,0,0,6.6,0,4.8,3.5
7.08,0,0,0,7.5,0,5.4,4.6
6.79,0,0,0,8.8,0,1.6,-4.4
8.67,0,0,0,8.9,0,6.2,0.4
5.71,0,0.4,0,9.4,0,6.1,1.2
5,0,2.6,0,9,0,5.2,3.6
21.71,0,5,0,11.1,0,5.4,3.6
19.62,0,0.5,0,6.5,0,3,0.9
18.5,0,1.1,0,7.5,0,1.9,-0.5
9.54,0,4.9,0,4.1,0,0,-3.2
11.96,0,0.7,0,7.8,1,-2.4,-10.8
13.21,0,4.2,0,9.9,0,2,-3.6
11.71,0,0,0,9.8,0,4.3,0.9
5.91,0,1.8,0,11.4,0,2.1,-3.1
17.04,0,0.7,0,11.6,0,4.5,2.1
12.08,0,0.2,0,10.1,0,4.6,0.6
6.25,4,0,0,10.8,1,-1,-8.2
6.58,4,0,0,10,0,2.2,-5
3.17,4,0,0,11.3,0,4.2,-1.5
2.33,4,0,0,8.6,0,5.2,3.6
2.54,0,5,0,10.4,0,3.2,-4.5
2.62,0,2.9,0,8.8,0,6.5,5.4
3.04,0,4.5,0,9,0,7,3.5
6.71,0,4.7,0,9.2,0,7,5.5
7.87,0,0,0,9.7,0,1.2,-4.5
6.38,0,0,0,9.5,0,1.2,-2.8
8.25,0,0,0,6.4,0,3,-0.5
8.58,0,0.1,0,7,0,0.4,-3
6.87,0,0,0,6.8,0,2,1
3.42,0,0,0,7.7,0,1.5,-2.5
2.25,0,0,0,8,0,1.3,-1.2
6.71,0,0,0,11.2,0,3.4,4.1
7,0,0.3,0,11.7,0,0,-4.2
8.92,0,0,0,12,0,4.9,4.7
13.29,0,0,0,12.5,0,6,4.1
4.71,0,4.4,0,8.7,0,6,4
3.25,0,0.1,0,9.1,0,1.4,0.4
4.33,0,0.1,0,7.4,1,-1.3,-5.2
8.21,0,0.2,0,8.5,1,-2.6,-7
11.21,0,14.6,0,6.6,0,2.4,-0.4
23.25,0,38,0,5.6,0,3.5,3.6
24.25,0,4,0,4.8,0,3,2
19.08,0,0.2,0,5.8,0,3,1.8
12.12,0,0,0,8.2,0,0.6,-2
5.96,0,0,0,8,0,1.9,-2
12.21,0,0.4,0,11.5,0,4.5,2
15.92,0,3,0,13,0,8,7
14.83,0,1.4,0,11.1,0,3.8,1.5
10.92,0,0,0,8.6,0,3.4,1
5.79,0,0.1,0,10.6,0,1.3,-3
9.96,0,0.5,0,13,0,5.6,?
3.21,0,0.4,0,10.8,0,7.5,6.9
2.04,0,0.4,0,9.6,0,7,4
3.42,0,0,0,10,0,6.3,4.5
9.29,0,0.4,0,10.3,0,6,3.6
14.79,0,0.7,0,8,0,6,4.5
12.96,0,0,0,8.6,0,4,2
8.25,0,0,0,8.2,0,3.9,0.6
1.46,0,3.6,0,8.6,0,5.7,5
1.42,4,0,0,10.5,0,3.4,-0.8
2.92,4,0,0,10.1,0,2.6,-2
6.63,0,0,0,10,0,1.6,-3
5.17,4,0,0,11,0,5.4,0.6
4.33,4,0,0,11,0,1.5,-3.5
1.42,0,0,0,14,0,4,-4.5
5.79,0,0,0,13.4,0,1.7,-2.4
5.63,0,0,0,12.8,0,7.2,3
2.13,0,0,0,12.7,0,7.3,-0.5
2.29,0,0.5,0,15.5,0,8.1,3.2
12,0,2.2,0,11,0,7,4.5
13.75,0,0,0,11.9,0,0.3,-5
15.83,0,0,0,15,0,6.7,7.5
6.38,0,0.4,0,15,0,9.4,7.6
3.88,0,0.8,0,11.7,0,7,3.2
7.5,0,13.3,0,16.2,0,8,2.5
1.5,0,7.3,0,12.4,0,9.2,8.4
11.25,1,14.7,0,7.4,0,6.2,6
12.62,1,4.8,0,8.8,0,5.6,4.6
8.46,0,0,0,10.1,0,0.9,-5.3
11.21,0,0,0,9.5,0,4.1,4.8
3.83,0,0,0,10.6,0,1.4,-5
2.37,0,0,0,12.4,1,-0.8,-7
2.75,4,0,0,10.3,0,7.2,4
2.83,4,0,0,10.6,0,6.2,3
1.42,0,0,0,13,0,0.1,-4.5
3.5,0,0,0,15.6,0,0.5,-4
4.33,0,0,0,15.7,0,3.6,-1.3
5.41,0,0,0,14.8,0,1.5,-3.5
7.21,0,0.6,0,16.5,0,2.3,-2
6.54,0,4.1,0,14.2,0,10.3,7.2
8.63,0,0.4,0,15.6,0,9.6,5.5
7.87,0,0,0,16.8,0,6.6,1
11.46,0,0.5,0,16.7,0,10.5,7.8
10.04,0,0,0,20.5,0,10.8,9.4
1.63,4,0,0,14.8,0,7.5,2.2
5.17,0,0,0,16.1,0,5.7,0.1
7.17,0,0,0,15.4,0,9.7,5
4.42,0,1.4,0,16.5,0,9,4
11.12,0,0,0,12.9,0,7.7,5.4
9.46,0,1.5,0,13,0,5,1.4
7.38,0,1.5,0,14.7,0,4.2,-1.8
4.25,4,0,0,16,0,5.4,1
1.54,0,0,0,14.8,0,4.5,-0.5
1.21,4,0,0,14.2,0,10.4,9.4
3.46,0,0,0,14.6,0,4.4,-0.2
3,0,11.2,0,12.5,0,6.6,1.8
4.67,0,2.6,0,11.7,0,8.8,8.2
2.54,0,0,0,16,0,8.4,?
7.04,0,0,0,14.6,0,10.3,9.5
7.46,0,1,0,16.2,0,4.4,-1
10.63,0,0.2,0,14.3,0,4.5,1.4
8.5,0,0.4,0,13.5,0,5.3,2
6.17,0,4,0,13.5,0,4.4,-0.9
4.88,4,0,0,15.5,0,10.5,9
4.04,4,0,0,16.5,0,9.4,5.9
6.42,4,0,0,15.8,0,7.1,1.7
6.13,0,0,0,20.2,0,10,8
8.63,0,0.2,0,17,0,10.7,6
9.96,0,0,0,16,0,10.8,9
7.75,0,0,0,14.3,0,10.7,7.3
4.71,0,1.2,0,14.2,0,10.9,8.6
4,0,0.5,0,13.6,0,10.6,9.5
4.38,0,4.2,0,13.8,0,10.1,7.6
10.13,0,0.8,0,13.2,0,9,7.8
8.29,4,0,0,14.8,0,9,8
9.54,0,23.3,0,14,0,9.2,5.5
4.5,0,0.2,0,13.8,0,9.2,9
3.88,0,0.1,0,15,0,6.2,1.5
9.67,4,0,0,14,0,7.6,1.6
8.04,0,0.7,0,14.4,0,4,0.1
9.75,0,0.3,0,16,0,4.5,4.5
6.21,0,9.8,0,16.2,0,5.2,1
7.96,1,11.8,0,15.5,0,9.2,6.3
7.41,1,6.3,0,14.5,0,11,11.2
11.25,0,1.2,0,17.5,0,10.5,9
9.83,0,2.2,0,17.2,0,10.5,9
6.04,0,0,0,18.3,0,8.5,4.7
3.83,0,0,0,17.4,0,12,10.5
5.79,0,0.5,0,19.5,0,9.3,6.2
6.71,0,2.4,0,20.7,0,13.6,13
12.92,0,2.2,0,17.1,0,12.2,10
10.21,0,3,0,16.5,0,8.2,6.1
6.75,4,0,0,18.3,0,7.9,6
3.79,0,0,0,19.4,0,10,6.2
3.71,0,0.5,0,20.4,0,13.5,12.2
7.29,4,0,0,20.4,0,13.5,?
3.37,4,0,0,22.4,0,15,12.8
5.17,0,6.1,0,23.8,0,14.1,12.2
2.37,0,3,0,20.4,0,15,14.2
3.88,0,0,0,19.2,0,10,7
3.63,0,0,0,21,0,11,8.2
5.09,0,0,0,23.6,0,9.6,6.9
6.54,0,0.1,0,24.7,0,14.4,10.5
6.21,0,0,0,20,0,11.8,11.2
3.83,0,0,0,21.2,0,7.5,8.5
8.29,0,0,0,24.6,0,13.2,9
9.46,0,0,0,18.7,0,11.5,10.6
4.83,0,0,0,18.9,0,7,3
8.04,0,0,0,18.7,0,11.8,11
12.67,0,0,0,22.5,0,12.7,12.9
8.5,0,0,0,17.1,0,11.1,10.3
6.5,0,0,0,17.9,0,5.6,1.5
4.79,0,0,0,18.4,0,9.5,5
7.38,0,0,0,19,0,9.5,9.1
4.58,0,0,0,20,0,9.1,5.9
4.5,0,0,0,21,0,13.4,11.5
7.25,0,0.5,0,18.2,0,13.5,10
7.17,0,18.2,0,18.2,0,14.2,13
7.5,0,12.2,0,19,0,14,14
8.71,0,7.8,0,21.4,0,14.2,13
3,0,8.4,0,20,0,14.8,13.2
2.92,0,0.8,0,18.5,0,13.9,11.1
4.67,0,0,0,20,0,11,7.2
3.63,0,0,0,22.5,0,12.6,9
5.58,0,13.5,0,22,0,11.5,6.8
7.96,0,3.7,0,19,0,13.9,11.1
6.25,0,2.9,0,17.1,0,12,7
7.67,0,0.3,0,21.7,0,10.2,5.5
9.59,0,1.7,0,18,0,14.7,13.4
6.92,0,2.7,0,21.3,0,14.6,13.6
5.37,0,5.1,0,20.6,0,13,11.5
7.67,0,0.7,0,16.5,0,12.5,11.9
7.67,0,0,0,17.4,0,8.5,6
12.25,0,0,0,20.9,0,13.8,13
8.17,0,2.8,0,19.5,0,14.5,14
7.58,4,0,0,17.6,0,12.5,12.1
6.17,0,5.9,0,18.6,0,12.1,11.2
6.29,0,3.8,0,17.4,0,13.4,12.5
5.79,0,8,0,18.1,0,13.5,13.2
13.08,0,9.3,0,14.2,0,11.6,11.6
5.63,0,0,0,17.4,0,8,5.1
4.5,0,0,0,17.6,0,6.7,2.5
4.21,0,0,0,17.5,0,6.5,2.1
9.42,0,0,0,17.5,0,8.5,4.1
5.96,0,0,0,18,0,12.7,8
7.08,0,0,0,22,0,10.8,7
4.71,0,0,0,21.5,0,10.7,5.6
5.41,0,0,0,17.2,0,11.4,7.5
3.5,0,0.2,0,16,0,14.3,14.6
1.46,0,0,0,18.4,0,13.9,13.4
2.79,0,0,0,18.4,0,12.5,12.9
6.46,0,0.5,0,19.2,0,10.2,5
11.29,4,0,0,19,0,8.7,6.4
10.79,0,8.8,0,19.1,0,14,14
11.04,0,0.2,0,18.9,0,14.6,14
11.58,0,4.4,0,17.8,0,11.2,9.4
14.67,4,0,0,20.4,0,13,11.2
13.25,4,0,0,18.8,0,13.4,11.2
12.04,0,2.8,0,20,0,9.1,?
2.83,0,3.9,0,15.2,0,12.7,11.8
4.63,4,0,0,19,0,11.4,9.5
5.04,0,0,0,18.4,0,4.2,3
6.83,0,0,0,22.4,0,6.4,6.5
6.71,0,0,0,20.5,0,10.6,5.6
5.46,0,0,0,20.7,0,11.5,6.6
6.08,0,0,0,20.6,0,9.5,4.1
8.96,0,0,0,17.8,0,14,11.5
8.21,0,0,0,17,0,14.3,12.5
1.67,0,0,0,18.5,0,7,4
2.54,0,0,0,21.5,0,10.4,6.8
4.25,0,0,0,20.9,0,10.4,8
3.92,0,0,0,21.4,0,14.3,12
3.67,0,0,0,20,0,9.6,5.5
7.33,0,0,0,19.3,0,15,12.3
1.58,0,0,0,19,0,8.6,4.6
6.96,0,0,0,18.7,0,8,2.7
5.13,0,0,0,19.8,0,11.8,8.4
2.83,0,0,0,20.4,0,14.5,13.8
2,4,0,0,19.4,0,10,5.2
6,4,0,0,17.3,0,12.4,11
6.17,0,0.1,0,14.6,0,10.9,9
6.54,0,3.1,0,15.7,0,5.6,1
8.71,0,9.7,0,17.8,0,10,8.6
8.38,0,0,0,16.6,0,7,4.5
4.17,0,5.7,0,16.7,0,5,2.5
10.79,0,0.2,0,19.4,0,7.5,?
7.41,0,0,0,22.7,0,15.2,13.9
5.71,0,0,0,22,0,12.9,9
4.79,0,0.9,0,19,0,13.6,9.5
2.92,0,0,0,19,0,12,8
5.17,0,0,0,17.1,0,12.4,9.5
7.04,0,0,0,18.3,0,14.4,11.4
10.79,0,0.1,0,20.4,0,11.9,8.4
8.67,0,2,0,20.1,0,16,14.5
9.75,0,0.5,0,16.4,0,13,11
9.92,0,0,0,17.1,0,12,10.6
16.92,0,5.3,0,19,0,12.5,10.5
8.33,4,0,0,18.6,0,13,12
7.33,0,2.1,0,11.3,0,8,5
12.46,0,2.2,0,9.8,0,7.8,5.5
6.38,0,0.1,0,13.4,0,2.3,-2.5
11.92,0,0.1,0,14.7,0,3.7,?
6.42,0,2.1,0,16.8,0,10.5,7.2
17,0,5.3,0,14.2,0,10.3,5.1
16.62,0,12.4,0,14.7,0,9.6,7.1
17.08,0,0.1,0,13.7,0,9.6,7.9
14.21,0,0.1,0,14.9,0,7.8,4.8
16.79,0,0,0,17.2,0,7,2.5
14.46,0,0,0,21.8,0,14.8,12.6
6.71,0,0.1,0,18,0,9.5,4
8.04,0,0,0,14.4,0,8,4
7.12,0,0,0,13.4,0,1.4,-2.8
10.46,0,0,0,13.5,0,4.5,?
10.67,0,0,0,12.1,0,10.5,6.6
13.75,0,0.2,0,13.9,0,8.8,2.5
7.92,0,0,0,14.2,0,8.9,5
10.71,0,1.4,0,14.3,0,9,2.5
6.21,0,0,0,16.5,0,4.4,0.9
9.79,4,0,0,16.6,0,11.1,9.3
14.96,0,1.3,0,17,0,13.6,10.6
9,4,0,0,16.3,0,9.6,8.8
15.12,0,8.1,0,16.4,0,11.2,8.5
11.96,0,0,0,11.2,0,8.5,7.8
9.54,4,0,0,10.3,0,3.6,0.8
13.92,0,2.5,0,13.2,0,2.5,-2
15.12,0,0.5,0,8.5,0,2.9,0.1
10.21,0,0,0,6.4,0,1,-2
6.21,0,0.3,0,7.8,0,1,-3
2.88,0,0.2,0,10.2,0,4.4,4
9.08,0,0.6,0,10.8,0,7,5.6
10,0,0.4,0,9.5,0,4.9,2
7.58,0,0,0,10,0,3.4,-0.6
14.37,0,0.2,0,11.9,0,5.1,6.1
14.37,0,1,0,11.8,0,9.1,8.2
12.17,0,11.9,0,13,0,4,0.5
11.63,0,1.3,0,3.4,0,0.9,-0.5
11.34,0,0,0,4.1,1,-0.7,-4
13.13,0,9.3,0,12.7,1,-3.3,-8.8
20.33,4,0,0,7,0,3.4,1.2
12.38,0,0.6,0,8.4,0,0.6,-2.3
12.5,0,0.4,0,9.6,0,3.3,?
7.08,0,0,0,8.6,0,0.7,-4.8
12.42,0,0.2,0,11.8,0,1.1,-1.7
9.21,0,0.1,0,11.2,0,8.5,2.8
9.62,0,0.7,0,8.4,0,8.2,5.6
9.04,0,0.1,0,4.4,1,-1.5,-7.8
7.83,0,0.9,0,9,1,-2.5,-8.5
9.08,0,0,0,7.7,0,0.8,-3
8.54,0,4.8,0,7,0,2,0.5
5.13,0,0,0,8.4,0,3,2.5
7.41,0,0,0,10,1,-1.1,-4
9.67,0,0.2,0,11.5,0,0.5,1.2
4.96,0,0,0,9.8,0,9,7
5.96,0,0,0,9.4,0,2.1,-2
8.33,0,0,0,5.5,1,-0.9,-3.5
8.42,0,0,0,8,1,-0.5,-5.2
11.12,0,0,0,10,0,3.4,?
11.58,0,0,0,10.4,0,8,6.8
12.29,0,0,0,9.6,0,8.4,6.6
10.88,0,0.6,0,11,0,8.2,6.3
12.08,4,0,0,12.4,0,8.6,5.5
17.04,4,0,0,12.8,0,9,5.5
15.37,4,0,0,10.8,0,9,5.4
12.29,0,0,0,14,0,9.4,7.6
9.17,0,0,0,12.2,0,7.8,4
14.62,0,1.8,0,12.8,0,10,8
19.33,0,2.5,0,13.2,0,9,6.1
21.92,0,0.2,0,15,0,6.1,4
15.41,0,0,0,12.6,0,9.8,7.7
3.96,0,5.1,0,9,0,6,3.6
13.13,4,0,0,11.3,0,0.5,-4.5
16.42,4,0,0,12,0,0.6,?
11.79,0,1.4,0,10.8,0,10.4,8.8
11.04,0,10.2,0,10.5,0,6.5,0.5
13.13,0,10.8,0,8.6,0,7.7,6.4
13.25,0,0.7,0,6.8,0,5.5,2
14.58,0,0.4,0,6.5,0,4,1.1
16.21,0,0.5,0,6.6,0,5.1,2.4
21.04,0,0,0,7.7,0,4.5,2.1
13,0,0,0,6.8,0,6,5
6.04,0,3.6,0,6.8,0,3.3,2.9
3.88,0,1.2,0,5,0,2.7,1.6
2.62,0,0,0,3.2,1,-1.4,-7
2.75,0,0.2,0,5,1,-1.7,-6.9
7.62,0,0.3,0,7.1,1,-1.8,?
16.46,0,2.2,0,8.6,0,4.9,2
17,0,7.5,0,9.4,0,5.4,4
5.25,0,0.8,0,9.8,0,1.1,-3.4
14.04,0,6,0,10,0,1.7,-0.7
11.34,0,7.8,0,8.5,0,6,2.4
11.87,0,0.3,0,9.9,0,3.5,2
4.12,0,13.8,0,8,0,1,-4.1
16.08,0,1.9,0,9,0,2.2,-3
15.34,0,13.7,0,7.5,0,3.9,4.4
16.58,0,3.5,0,8.6,0,2.5,2
12.38,0,2.4,0,8.5,0,5.5,3.6
12.33,0,10.5,0,11.9,0,3.2,-0.8
11.25,0,0,0,5.7,0,1.6,-1.4
10.41,0,0,0,5.2,1,-1.9,-7.6
10.41,0,0.2,0,8.3,0,0.2,-2.5
13.7,0,0,0,11.7,0,2,?
13,0,3.9,0,12.3,0,8.1,6.5
14,0,0.3,0,5,0,0.6,-1.8
9.13,0,1,0,10.1,0,0.6,-2.8
12.87,0,3.3,0,10.8,0,5,4
18.05,0,0.1,0,7.2,0,3.1,-0.1
14.04,0,0.8,0,6.2,0,5.1,1.2
14.92,0,0,0,3.7,0,3.3,-2.5
6.92,0,3.6,0,2.5,1,-1.6,-2.9
12.5,0,5.8,0,5.7,1,-11.5,-11.1
17.29,0,6.2,0,8,0,1,1.4
25.04,0,15.8,0,7.8,0,5,2.3
9.08,0,0,0,8.5,0,4,1.4
6.04,0,3.2,0,9.5,1,-2,-8.2
10.46,0,1.5,0,6.5,1,-0.1,?
1.92,0,0,0,7.8,0,0.5,-5
3.33,0,1.6,0,8,1,-1.5,-7.6
8.38,0,0.2,0,9.9,1,-0.9,-6.9
7.83,0,0.2,0,8.5,1,-1,-8.1
10.21,0,7,0,9.1,0,3.4,0.5
11.46,0,1.4,0,7.6,0,3.1,-4.1
13.67,0,2.3,0,8.8,0,1.4,-4.2
12.58,4,0,0,7.9,0,1.5,-4.7
9.21,0,7.9,0,8.8,0,1,-5.2
13.96,0,2,0,10.2,0,3.8,0.9
17.12,0,3.1,0,6.8,0,4.8,1.5
14.17,4,0,0,8,0,5,3.8
12.96,4,0,0,6.2,0,5.4,0.1
4.33,0,0,0,5.8,0,4.4,3.2
4.12,0,0,0,5,0,4.5,4
4.58,0,0,0,6.6,0,3.5,2.4
7.5,0,0.1,0,6.6,0,4,2.6
14.12,0,0,0,8.6,0,4.5,3.2
14.42,0,0.2,0,6.7,0,5.3,2.5
7.5,0,0.1,0,7.8,0,5.2,4
8.29,0,0,0,10.6,0,4,-1.2
11.83,0,0.1,0,10.2,0,1.5,-5
8.04,0,1,0,11.2,0,7.2,6.7
8.58,0,0.8,0,9.4,0,5.2,-2
7.38,0,0,0,10.1,0,1,-5.5
10.88,0,1,0,8.2,1,-1.8,-8.5
18.12,0,10.6,0,8,0,3.5,-0.6
11.42,0,0.2,0,7,0,0.4,-2
8.87,0,5.5,0,9.3,0,1,-3.7
18.41,0,0.5,0,9.5,0,1,-2
15.83,4,0,0,7.7,0,5.6,2.8
7.87,4,0,0,7.4,0,4.8,3
4.83,0,0,0,8.6,1,-0.8,-6.8
11.17,0,0.2,0,7.2,0,3,0
18.96,4,0,0,6.4,0,4.5,3.4
16.5,0,0,0,7.1,0,3.5,0.6
11.46,0,0,0,7.5,0,2.3,-1.1
7.75,0,0,0,10,0,2,2
3.29,0,0,0,11.2,0,0.4,-5.5
2.29,0,0,0,10.8,0,4.9,2.5
6.5,0,0,0,11.6,0,4.6,4.8
6.79,0,1.8,0,12.8,0,5.5,3.6
3.71,0,1.4,0,9,0,5.5,6
4.12,0,0,0,12.5,0,5.1,0.3
